Ariel_University,1c:b9:c4:15:44:58,-88,11,35.2109278899666,32.10488368580437,691.4192044864503,2017-12-3T8:53:8Z
 Ariel_University,1c:b9:c4:16:2d:e8,-88,11,35.21030941016326,32.104759929925926,687.2863071626666,2017-12-3T8:53:24Z
Ariel_University,1c:b9:c4:15:25:48,-88,1,35.21036962696832,32.10483179488688,686.9999999999999,2017-12-3T8:53:27Z
Ariel_University,1c:b9:c4:16:05:38,-90,11,35.209594888180874,32.104242165845505,686.3675018546089,2017-12-3T8:53:33Z
 yosh,00:11:6b:11:7e:0c,-84,1,35.210920243042985,32.104653167283665,691.3914040114612,2017-12-3T8:53:36Z
 Ariel_University,1c:b9:c4:15:44:88,-88,6,35.21098709728621,32.10461837624479,692.1451229666334,2017-12-3T8:53:36Z
 Ariel_University,1c:b9:c4:15:ed:48,-89,1,35.21098709728621,32.10461837624479,692.1451229666334,2017-12-3T8:53:36Z
outsense,c2:6c:ac:a0:7b:4d,-80,11,35.21006092041865,32.10474329561255,687.9477800510779,2017-12-3T8:53:39Z
 Guest,a2:6c:ac:a0:7b:4d,-82,11,35.21006447937921,32.10474590552412,688.2187585424261,2017-12-3T8:53:39Z
 shapedo,c2:6c:ac:9f:fb:1f,-82,1,35.21006447937921,32.10474590552412,688.2187585424261,2017-12-3T8:53:39Z
 Ariel_University,1c:b9:c4:16:2b:e8,-83,6,35.21006447937921,32.10474590552412,688.2187585424261,2017-12-3T8:53:39Z
 EVE,90:6c:ac:a0:7b:4d,-83,11,35.21006447937921,32.10474590552412,688.2187585424261,2017-12-3T8:53:39Z
 Ariel_University,1c:b9:c4:15:42:68,-86,11,35.21006447937921,32.10474590552412,688.2187585424261,2017-12-3T8:53:39Z
 Ariel_University,1c:b9:c4:15:41:78,-90,1,35.21006447937921,32.10474590552412,688.2187585424261,2017-12-3T8:53:39Z
 Ariel_University,1c:b9:c4:14:2b:c8,-90,6,35.21006447937921,32.10474590552412,688.2187585424261,2017-12-3T8:53:39Z
 Ariel_University,1c:b9:c4:16:05:78,-86,6,35.21038662614265,32.10475928403476,690.878442775598,2017-12-3T8:53:42Z
 Afikim_Wifi,00:1a:dd:f5:df:c5,-87,6,35.21031092685947,32.104757863175756,690.4225175125902,2017-12-3T8:53:42Z
 TP-LINK_ADD150,74:ea:3a:ad:d1:50,-88,4,35.21031092685947,32.104757863175756,690.4225175125902,2017-12-3T8:53:42Z
 Guest,90:6c:ac:a0:60:4d,-69,1,35.20990936,32.10466627,687.0,2017-12-3T8:53:45Z
 incentive2,a2:6c:ac:a0:60:4d,-70,1,35.209909360000005,32.10466627,687.0000000000001,2017-12-3T8:53:45Z
 DIRECT-B1-HP DeskJet 3830 series,70:5a:0f:57:04:17,-74,11,35.20990936,32.10466627,687.0,2017-12-3T8:53:45Z
 ,1c:b9:c4:96:05:37,-83,36,35.20990936,32.10466627,687.0000000000001,2017-12-3T8:53:45Z
 Ariel_University,1c:b9:c4:15:23:58,-85,6,35.209310300322294,32.10422291573444,686.4634635377989,2017-12-3T8:53:48Z
Ariel_University,24:79:2a:2c:5b:d8,-78,1,35.21009590745047,32.10410349065198,698.2061989487828,2017-12-3T8:53:51Z
 CliClap,90:6c:ac:9f:f1:c5,-82,2,35.20997505290721,32.10419701749971,695.4352538628341,2017-12-3T8:53:51Z
artsim,a2:6c:ac:a0:18:29,-80,6,35.20946023,32.10440239,687.0,2017-12-3T8:53:54Z
 Ariel_University,1c:b9:c4:16:1d:78,-83,1,35.20921989435007,32.104044128305496,687.0000000000001,2017-12-3T8:53:54Z
 Ariel_University,1c:b9:c4:16:cc:d8,-92,1,35.209166652477734,32.104049397611625,686.4477108808647,2017-12-3T8:53:54Z
Ariel_University,ec:8c:a2:26:d3:68,-64,11,35.2090194607844,32.10384103797771,684.6488641234462,2017-12-3T8:54:0Z
 Ariel_University,1c:b9:c4:15:1c:b8,-81,1,35.20921315054559,32.10378796567857,689.8056423384795,2017-12-3T8:54:0Z
 Ariel_University,ec:8c:a2:26:b0:e8,-86,6,35.20921315054559,32.10378796567857,689.8056423384795,2017-12-3T8:54:0Z
 ,00:02:6f:8e:64:67,-91,1,35.20921315054559,32.10378796567857,689.8056423384795,2017-12-3T8:54:0Z
 paysday,b2:6c:ac:9f:f1:c5,-92,2,35.20921315054559,32.10378796567857,689.8056423384795,2017-12-3T8:54:0Z
sinusafe,b2:6c:ac:a0:3d:eb,-75,3,35.20902709,32.10406321,685.0,2017-12-3T8:54:3Z
 Ariel_University,1c:b9:c4:16:28:e8,-76,1,35.20891037157009,32.103555618158566,685.5359936732071,2017-12-3T8:54:3Z
 magneto,b2:6c:ac:a0:7b:4d,-78,11,35.20891037157009,32.103555618158566,685.5359936732071,2017-12-3T8:54:3Z
 Ariel_University,1c:b9:c4:15:fd:48,-84,1,35.20891037157009,32.103555618158566,685.5359936732071,2017-12-3T8:54:3Z
 Ariel_University,8c:0c:90:2e:16:88,-84,11,35.20891037157009,32.103555618158566,685.5359936732071,2017-12-3T8:54:3Z
