BezeqFree,5a:ab:1b:62:0d:fd,-93,2,32.16974128422667,34.812428967313515,33.48294203494147,2017-12-1T10:45:29Z
UFI_UF230_B3F,00:0b:6c:4d:1b:3f,-83,6,32.170556057512435,34.812601610281014,34.70353449976212,2017-12-1T10:45:33Z
HP-Print-8A-Deskjet 4640 series,8c:dc:d4:6a:a9:8a,-89,11,32.170556057512435,34.812601610281014,34.70353449976212,2017-12-1T10:45:33Z
landau,d4:7b:b0:79:65:fc,-92,11,32.170556057512435,34.812601610281014,34.70353449976212,2017-12-1T10:45:33Z
ter123,70:4d:7b:0c:89:50,-72,6,32.17022658720246,34.81245703585097,34.628535281933225,2017-12-1T10:45:37Z
klaiman,a0:ab:1b:62:0d:fc,-78,2,32.17022658720246,34.81245703585097,34.628535281933225,2017-12-1T10:45:37Z
HOTBOX-62EF,d8:fb:5e:17:62:f5,-80,1,32.17022658720246,34.81245703585097,34.628535281933225,2017-12-1T10:45:37Z
Oded 2.4Ghz,00:12:2a:e1:6c:48,-83,11,32.170801764498684,34.81272263897245,33.895897256213196,2017-12-1T10:45:45Z
Oded 5Ghz,00:12:2a:e1:6c:4c,-84,48,32.17116968086755,34.81281582525375,33.375961292695116,2017-12-1T10:45:49Z
yotam17,f8:ab:05:e9:6d:3d,-85,10,32.17112535132042,34.813187340526554,34.33181348318675,2017-12-1T10:45:53Z
SHAHAF2.4,20:0c:c8:0a:ef:2a,-82,11,32.17198534972246,34.81299603716402,26.593085271027938,2017-12-1T10:46:4Z
sellahome,d8:fb:5e:17:47:f8,-73,9,32.172403237419985,34.81332463790965,34.08560221330526,2017-12-1T10:46:13Z
Mevohot_1,20:0c:c8:1b:a2:48,-95,6,32.17238485133309,34.81335251001789,36.14795188031762,2017-12-1T10:43:34Z
sellahome_2EX,74:da:38:14:1f:8d,-82,9,32.17241727,34.81315388,44.0,2017-12-1T10:43:37Z
Mevohot_3,60:e3:27:e8:41:e8,-86,11,32.17238300293212,34.81337697232976,42.32451959172098,2017-12-1T10:43:37Z
BezeqFree,06:ae:db:ba:1e:85,-81,11,32.17242259345708,34.81307344356245,43.80911080489584,2017-12-1T10:43:40Z
shweiger1,14:ae:db:c1:ad:7d,-84,1,32.172427138893674,34.813041104507,44.77691135692569,2017-12-1T10:43:40Z
Lahav,08:3e:5d:5c:72:5e,-89,11,32.172411068861216,34.8132286773365,41.5963639052999,2017-12-1T10:43:40Z
Orit,c4:a8:1d:12:7d:4c,-91,6,32.172411068861216,34.8132286773365,41.5963639052999,2017-12-1T10:43:40Z
BezeqFree,06:ae:db:c1:ad:7d,-87,1,32.17246651,34.81278713,48.0,2017-12-1T10:43:43Z
HOTBOX1234,30:b5:c2:6e:12:d4,-88,1,32.1724962,34.81260015,47.0,2017-12-1T10:43:46Z
HOTBOX1234,00:78:9e:f9:f5:5b,-82,1,32.17255607851636,34.812383491811524,45.580574226881815,2017-12-1T10:43:49Z
Miller,00:78:9e:fa:0e:5c,-94,1,32.172428124402145,34.81272303610188,46.8544235924933,2017-12-1T10:43:55Z
Gil-Up,50:c7:bf:36:df:98,-89,2,32.17230828,34.81204165,48.0,2017-12-1T10:43:58Z
U2I8L1M0X42,7c:b7:33:97:35:f1,-73,1,32.17212193,34.81196568,47.0,2017-12-1T10:44:1Z
KaymeraDev,00:f6:63:15:58:81,-93,1,32.17012253030401,34.811068737431654,36.63124331423557,2017-12-1T10:44:1Z
Ben Ami_2.4,c4:04:15:60:6a:b5,-93,11,32.17012253030401,34.811068737431654,36.63124331423557,2017-12-1T10:44:1Z
KaymeraGuest,00:f6:63:15:58:82,-93,1,32.17012253030401,34.811068737431654,36.63124331423557,2017-12-1T10:44:1Z
Shani - Green,54:b8:0a:34:68:90,-95,6,32.17190893585861,34.811884623092766,40.27198158857548,2017-12-1T10:44:4Z
Hilush111,6c:b0:ce:2f:43:36,-92,1,32.1716947,34.81179424,42.0,2017-12-1T10:44:7Z
Gil Kitchen,80:1f:02:a3:7d:62,-96,6,32.17226394092169,34.81206707740241,42.68390477699176,2017-12-1T10:44:10Z
Guymic,14:ae:db:b7:99:2d,-95,6,32.17054111255363,34.81123607297317,36.53417458565794,2017-12-1T10:44:25Z
devolo-0f4,30:d3:2d:37:20:f4,-88,6,32.17013234225084,34.81102658004825,35.03747895757557,2017-12-1T10:44:34Z
Neeman2.4,20:0c:c8:1d:c8:2b,-87,1,32.16994716187687,34.8109426567386,34.600263044610564,2017-12-1T10:44:37Z
Bezeq Free F026CC,6a:0c:c8:1d:c8:28,-87,1,32.169931968361226,34.810934881081046,35.20852629680588,2017-12-1T10:44:37Z
HOTBOX12,d8:fb:5e:17:62:4d,-87,1,32.16988722,34.81091198,37.0,2017-12-1T10:44:40Z
oved-main,74:da:3a:97:66:9e,-87,6,32.16988722,34.81091198,37.0,2017-12-1T10:44:40Z
Alpha125,30:b5:c2:e0:55:9c,-82,6,32.16968089,34.81083325,37.0,2017-12-1T10:44:43Z
Bezeq Free T00C36,5a:0c:c8:0f:21:90,-92,1,32.16946883845022,34.811217999319986,31.50534266169677,2017-12-1T10:44:46Z
BezeqFree,62:ee:0c:39:f9:16,-94,5,32.16947345113204,34.81108857124576,29.101622427038457,2017-12-1T10:44:46Z
ELCHARAR_2.4,20:0c:c8:0f:21:93,-95,1,32.16947345113204,34.81108857124576,29.101622427038457,2017-12-1T10:44:46Z
BezeqNGN_001489_2.4GHz_1,c0:a0:bb:cb:59:5b,-73,1,32.16932023989525,34.810698902873206,33.355857602281176,2017-12-1T10:44:49Z
netbox,d0:d4:12:65:19:a2,-96,1,32.16931068138995,34.810692543324166,34.33926838425892,2017-12-1T10:44:49Z
forestisthebest,c8:d7:19:da:03:16,-78,6,32.169267321373766,34.81068516804228,32.86412969283415,2017-12-1T10:44:52Z
spielman,f4:f2:6d:34:56:54,-79,1,32.16921940929716,34.81066856822905,33.04592608668251,2017-12-1T10:44:52Z
HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,-87,11,32.16921940929716,34.81066856822905,33.04592608668251,2017-12-1T10:44:52Z
Oberyn Martell,18:d6:c7:fb:1c:0e,-79,8,32.168894217248074,34.81086515430863,35.21775225309724,2017-12-1T10:44:56Z
kaymeraQA,00:f6:63:15:58:80,-82,1,32.16872739,34.81060785,38.0,2017-12-1T10:44:59Z
Candan,c0:ff:d4:7b:82:30,-87,1,32.16882532926565,34.81116915376765,37.526276103054904,2017-12-1T10:44:59Z
Vision Public,c0:4a:00:f7:00:c1,-89,10,32.16882532926565,34.81116915376765,37.526276103054904,2017-12-1T10:44:59Z
BARON WIFI 2.4,60:e3:27:bf:a1:a5,-91,11,32.16882532926565,34.81116915376765,37.526276103054904,2017-12-1T10:44:59Z
cactus,a0:4f:d4:42:ba:71,-95,1,32.16882532926565,34.81116915376765,37.526276103054904,2017-12-1T10:44:59Z
KaymeraGuest,cc:16:7e:97:1d:92,-95,1,32.16882532926565,34.81116915376765,37.526276103054904,2017-12-1T10:44:59Z
A-Home,00:25:86:b1:6f:f8,-81,6,32.16871153789453,34.8107806266728,38.32878387583535,2017-12-1T10:45:1Z
LRWN,ec:8c:a2:08:a4:5c,-69,52,32.16877222,34.81164041,36.0,2017-12-1T10:45:11Z
SE-WiFi-Employees,70:4c:a5:20:be:18,-94,1,32.16898017,34.81188912,37.0,2017-12-1T10:45:16Z
Einav_1,00:26:5a:10:b7:0a,-82,6,32.16940316,34.81209444,40.0,2017-12-1T10:45:23Z
RS_GUEST,e4:6f:13:71:f5:ce,-92,9,32.16923349595909,34.81161026963899,39.976561727715435,2017-12-1T10:45:23Z
Nehalem_ISR,08:ea:44:74:4b:d5,-92,1,32.16958729,34.81218021,40.0,2017-12-1T10:45:26Z
mazia,14:ae:db:b2:5f:05,-87,1,32.16977119,34.81225463,40.0,2017-12-1T10:45:29Z
TUCHLER,00:26:5a:69:94:e3,-81,6,32.17026410624256,34.81249414920076,35.7260587224361,2017-12-1T10:45:32Z
landau,74:da:38:14:4b:88,-81,11,32.17007139728539,34.81240780661586,35.77417096505035,2017-12-1T10:45:32Z
  InnovationEndeavors,74:da:38:a9:1c:df,-83,2,32.17007139728539,34.81240780661586,35.77417096505035,2017-12-1T10:45:32Z
Mehta_Up,f8:d1:11:b8:3b:7e,-87,6,32.17007139728539,34.81240780661586,35.77417096505035,2017-12-1T10:45:32Z
HOTBOX-8156,b4:ee:b4:a7:81:5c,-92,1,32.17007139728539,34.81240780661586,35.77417096505035,2017-12-1T10:45:32Z
Florida_Israel1,48:ee:0c:3b:fa:1e,-94,1,32.17012573,34.81242227,44.0,2017-12-1T10:45:35Z
hot,00:1c:10:09:4f:bc,-84,3,32.170460402218936,34.812559748426004,39.44507933925862,2017-12-1T10:45:38Z
geller,00:78:9e:fa:3b:62,-90,11,32.170460402218936,34.812559748426004,39.44507933925862,2017-12-1T10:45:38Z
Oded,14:cc:20:76:b8:2a,-89,11,32.170805752167134,34.81271032096308,38.828725951240266,2017-12-1T10:45:43Z
HOTBOX-2017,c0:ac:54:f5:7d:bd,-87,11,32.170917718208315,34.81276217001035,39.104552163690116,2017-12-1T10:45:47Z
TP-LINK_76C08E,14:cc:20:76:c0:8e,-93,1,32.170917718208315,34.81276217001035,39.104552163690116,2017-12-1T10:45:47Z
HP-Print-AF-Officejet Pro 6830,28:80:23:40:5f:af,-81,6,32.17090872339604,34.812772185364686,36.67018118830657,2017-12-1T10:45:50Z
sirocco_2.4o,c4:e9:84:83:1a:0a,-91,11,32.17090872339604,34.812772185364686,36.67018118830657,2017-12-1T10:45:50Z
BezeqFree,06:ae:db:48:af:4d,-93,9,32.17044470045137,34.81252477721117,38.06555615260612,2017-12-1T10:45:53Z
Motti11,a4:2b:b0:d4:55:36,-96,6,32.17083019843817,34.812917881352284,38.34061430133136,2017-12-1T10:46:5Z
HOTBOX-1A14,00:07:26:4f:07:ae,-91,6,32.17240894227467,34.81332522126937,34.66128723607833,2017-12-1T10:46:20Z
dobry2016_5,6c:b0:ce:ac:32:9c,-89,60,32.17232792,34.81365654,42.0,2017-12-1T10:46:23Z
DIRECT-CC-HP DeskJet 4670 series,70:5a:0f:b2:64:cd,-89,6,32.172498026384645,34.81268542857148,39.74517245704371,2017-12-1T10:46:29Z
Wifi,74:44:01:39:09:86,-93,11,32.17226318,34.81420816,40.0,2017-12-1T10:46:32Z
love,14:ae:db:58:73:75,-70,1,32.17227144981482,34.81434255772347,32.95515227992234,2017-12-1T10:46:38Z
BezeqFree,62:ee:0c:3d:eb:b9,-88,9,32.17227827,34.81413625,45.0,2017-12-1T10:49:42Z
Lahav,b0:b2:8f:01:ad:fe,-73,11,32.17239000302095,34.81347686517757,38.25737229739952,2017-12-1T10:49:51Z
GuyHila,14:ae:db:ba:1e:85,-76,11,32.1724094,34.81316731,41.0,2017-12-1T10:50:0Z
BS-WIFI-4EVER,fc:75:16:55:27:fa,-94,6,32.17250306,34.81263803,42.0,2017-12-1T10:50:9Z
DIRECT-74-HP DeskJet 4670 series,3c:52:82:af:42:75,-59,1,32.17253375,34.81242662,42.0,2017-12-1T10:50:12Z
NIPPON_3687,08:97:58:32:d2:98,-79,2,32.172519525834645,34.81244819705009,35.373543021017,2017-12-1T10:50:15Z
varda_HD,c4:12:f5:85:27:c1,-88,60,32.17226944,34.81201158,41.0,2017-12-1T10:50:21Z
maya salon,c4:a8:1d:12:df:c5,-89,1,32.1712926205347,34.812243022487316,33.69111416124605,2017-12-1T10:50:36Z
@Cafe,52:a8:1d:12:df:c4,-92,1,32.17129176544053,34.812253184151906,33.634183790189056,2017-12-1T10:50:36Z
luxynet,00:c0:02:0a:c6:c2,-93,7,32.17129176544053,34.812253184151906,33.634183790189056,2017-12-1T10:50:36Z
Gana7_2GExt,64:d9:54:e4:95:37,-90,5,32.17071181970333,34.81133629425737,31.229006218199256,2017-12-1T10:50:45Z
Gana7,48:ee:0c:3c:30:1e,-93,5,32.170744438842966,34.811347584612015,31.471103657577043,2017-12-1T10:50:45Z
shlomi,d8:5d:4c:d9:c4:68,-82,1,32.17042076152296,34.811177101038275,34.09463673243785,2017-12-1T10:50:48Z
Eric 2.4,c4:a8:1d:13:2a:95,-87,1,32.1699948,34.81094348,29.0,2017-12-1T10:50:58Z
oved-main_2EX,74:da:38:97:66:9d,-77,6,32.169859798228515,34.81090683931405,29.20725555348093,2017-12-1T10:51:1Z
HOTBOX12,a0:8e:78:7f:2a:69,-87,1,32.1698530699358,34.810901584856126,28.864352379342048,2017-12-1T10:51:1Z
bait,10:be:f5:3f:b2:ce,-94,10,32.169820817857214,34.81089336209658,31.312680638488576,2017-12-1T10:51:1Z
Li,c0:ac:54:f8:6b:28,-80,1,32.16970224,34.81083489,27.0,2017-12-1T10:51:4Z
Ronizyc1,48:ee:0c:39:f9:15,-92,5,32.169526477292365,34.810772077039324,23.0,2017-12-1T10:51:7Z
dlink-A09C,ac:f1:df:76:a0:9c,-94,11,32.16939950952027,34.81073876931651,27.312818696124175,2017-12-1T10:51:13Z
forestisthebest,c8:d7:19:d4:7c:73,-93,6,32.16937301,34.81072683,27.0,2017-12-1T10:51:19Z
edimax_5G_A9241C,74:da:38:a9:24:1c,-84,40,32.16937130579729,34.81071844021892,30.531266805503492,2017-12-1T10:51:31Z
forestisthebest-guest,c8:d7:19:d4:7c:75,-94,6,32.16936666,34.81070436,31.0,2017-12-1T10:52:13Z
BezeqFree,62:be:f5:40:26:83,-96,10,32.16935676,34.81068889,29.0,2017-12-1T10:55:10Z
Home,34:36:3b:c2:be:b8,-91,11,32.16923806,34.81066982,25.0,2017-12-1T10:55:46Z
Home,10:be:f5:40:26:82,-89,10,32.16916884,34.81065234,31.000000000000004,2017-12-1T10:56:21Z
DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,-94,1,32.16881140989113,34.81059888828613,29.193003393285412,2017-12-1T10:57:1Z
Levy,f8:ab:05:46:de:55,-85,10,32.16876228,34.81066791,31.0,2017-12-1T10:57:4Z
LRWN,ec:8c:a2:09:dd:48,-59,11,32.1688329452557,34.81173512739925,28.032528655911054,2017-12-1T10:57:19Z
HOTFiber arama,e0:ce:c3:23:12:30,-76,1,32.16957574,34.81265851,32.0,2017-12-1T10:57:43Z
hilda,00:30:4f:91:38:b3,-73,6,32.1696487,34.81343376,35.0,2017-12-1T10:57:55Z
Bezeq Free 836CFE,52:0d:7f:83:6c:ff,-90,11,32.1696487,34.81343376,35.0,2017-12-1T10:57:55Z
NETGEAR_DGN2200,10:0d:7f:83:6c:fe,-93,11,32.1696487,34.81343376,35.00000000000001,2017-12-1T10:57:55Z
Ab,90:8d:78:54:d9:69,-95,10,32.1696487,34.81343376000001,35.00000000000001,2017-12-1T10:57:55Z
kawasaki,48:ee:0c:3b:ac:5a,-75,11,32.16981779,34.81346387,35.0,2017-12-1T10:57:58Z
Bezeq Free,62:ee:0c:3b:ac:5b,-75,11,32.16981779,34.81346387,35.0,2017-12-1T10:57:58Z
shmulik,d0:d4:12:64:05:12,-80,11,32.17004926,34.81351135,36.0,2017-12-1T10:58:2Z
Pantum-AP-9DDCCB,28:f3:66:9d:dc:cb,-84,11,32.17021581,34.81353649,37.0,2017-12-1T10:58:5Z
Daizad,e8:cc:18:ac:1a:52,-72,7,32.17035534379865,34.81357135493597,33.572588454452514,2017-12-1T10:58:8Z
Is,16:0c:c3:ee:27:39,-83,6,32.17041898739007,34.813574633121284,33.5316118407487,2017-12-1T10:58:8Z
HOTBOX-F028,00:78:9e:fa:6f:c3,-85,1,32.17041898739007,34.813574633121284,33.5316118407487,2017-12-1T10:58:8Z
Beni,c4:12:f5:f4:82:42,-96,9,32.17041898739007,34.813574633121284,33.5316118407487,2017-12-1T10:58:8Z
HOTBOX-F028,18:1e:78:86:03:15,-61,1,32.17051569712217,34.81357943076238,35.327251128099576,2017-12-1T10:58:11Z
amnon,c0:ac:54:f8:6c:8a,-87,6,32.17056529794235,34.81358767491716,36.824958615871786,2017-12-1T10:58:11Z
yotam17,b0:b2:8f:36:a2:b3,-91,10,32.17056529794235,34.81358767491716,36.824958615871786,2017-12-1T10:58:11Z
HOTBOX,c0:ac:54:f7:42:60,-82,1,32.170841733234134,34.81364401834643,33.2800463262508,2017-12-1T10:58:14Z
HOTBOX111,c0:ac:54:f7:3c:c2,-89,1,32.1709647602487,34.81363051736938,34.77099905666582,2017-12-1T10:58:17Z
MNP_HOME_2.4GHz_1,04:a1:51:e0:5f:ee,-81,6,32.17105773177454,34.81351363857503,34.70142598596413,2017-12-1T10:58:20Z
test012,00:12:2a:d2:0c:38,-87,1,32.17105790038382,34.81351346631934,34.60465274536724,2017-12-1T10:58:20Z
My_Internet,fc:75:16:2e:5a:47,-88,10,32.17105790038382,34.81351346631934,34.60465274536724,2017-12-1T10:58:20Z
nurit,a0:4f:d4:45:1f:a1,-95,1,32.17105790038382,34.81351346631934,34.60465274536724,2017-12-1T10:58:20Z
Yotam _ work _ room,d8:5d:4c:d1:4d:b0,-75,9,32.17106811300088,34.81331975378659,33.91672107658706,2017-12-1T10:58:23Z
Yotam_Shir,00:26:5a:24:f4:f0,-90,8,32.171076774258175,34.81332975949789,34.35237687862756,2017-12-1T10:58:23Z
tal,90:8d:78:54:22:a2,-81,1,32.171088936725155,34.81316109032559,32.698788221002545,2017-12-1T10:58:26Z
tal2,90:8d:78:54:22:a1,-86,60,32.17108984156145,34.81315306529714,34.93875901384219,2017-12-1T10:58:26Z
sirocco_2.4o,14:cc:20:09:3c:b9,-93,11,32.17108984156145,34.81315306529714,34.93875901384219,2017-12-1T10:58:26Z
044870715,14:ae:db:b7:ab:ad,-85,6,32.17110149156805,34.81301363786378,33.69249757551076,2017-12-1T10:58:29Z
yotam17,7c:b7:33:ea:b8:ff,-93,10,32.1711016874047,34.81299178566277,35.20231058208489,2017-12-1T10:58:29Z
Laufer-wifi,4c:60:de:51:8b:ca,-93,11,32.17077878136477,34.812722779871706,34.21889968642795,2017-12-1T10:58:38Z
edimax.setup,74:da:38:c6:57:9b,-71,9,32.17027834,34.81274376,40.0,2017-12-1T10:58:50Z
TP-LINK_E3CA,84:16:f9:e4:e3:ca,-77,9,32.170275099316505,34.812755542495864,36.71955335340945,2017-12-1T10:58:50Z
frank,e8:94:f6:e2:6e:4b,-80,6,32.17025054190483,34.81266216026151,34.58356674758473,2017-12-1T10:58:50Z
Partner-4G-B6D4,a8:c8:3a:35:b6:d4,-92,1,32.17103853,34.81359455,43.0,2017-12-1T10:59:17Z
motti-5ghz,a4:2b:b0:d4:55:38,-88,40,32.17074693,34.8126719,38.0,2017-12-1T10:59:35Z
hot,00:14:bf:42:7e:96,-88,9,32.17022650720973,34.81242085933985,40.0,2017-12-1T10:59:41Z
SIEMENS_LivingRoom,d4:6e:0e:3c:44:e1,-77,1,32.170203204682736,34.81248447848132,34.90574762557573,2017-12-1T10:59:44Z
hot,18:d6:c7:97:bd:2a,-86,11,32.17018174904321,34.8124509802294,36.43968811080548,2017-12-1T10:59:44Z
DIRECT-1C-HP DeskJet 3830 series,94:57:a5:4b:4f:41,-77,6,32.16967168472975,34.81218519148157,35.773926345716745,2017-12-1T10:59:50Z
Home,82:2a:a8:bf:94:29,-70,11,32.16929824901474,34.81201572882817,38.491247228516336,2017-12-1T10:59:56Z
Fuck Off,14:cc:20:da:ab:9a,-77,11,32.16902986,34.81190459,33.0,2017-12-1T11:0:19Z
Home,82:2a:a8:bf:93:e5,-85,1,32.16942426,34.81209986,36.0,2017-12-1T11:0:25Z
Siemens,d0:d4:12:5e:db:f2,-82,11,32.170409635313014,34.81253033272143,35.37451756555825,2017-12-1T11:0:34Z
Gillad-1_2.4,c4:04:15:64:e8:cc,-77,11,32.17053537,34.81259485,37.0,2017-12-1T11:0:40Z
HOTBOX-747B,e8:d1:1b:72:74:81,-91,1,32.1718612,34.81297848,39.0,2017-12-1T11:1:1Z
lellouche,a4:2b:b0:ad:2d:34,-82,5,32.17235589,34.81368604,36.0,2017-12-1T11:1:19Z
Ben-Eliyahu_PC,80:1f:02:d4:9a:92,-92,10,32.17230215,34.81400233,37.0,2017-12-1T11:1:23Z
Volvo247,08:97:58:32:69:c6,-81,4,32.172209259560766,34.814448298318844,15.376435938028058,2017-12-1T10:49:14Z
Chakir,00:12:2a:35:c8:7c,-86,1,32.17228483399432,34.814036899369874,30.59005383029067,2017-12-1T10:49:44Z
Hotbox,00:78:9e:f9:e8:58,-91,11,32.1725225188478,34.81247911919242,31.65132309930995,2017-12-1T10:50:11Z
ronkla2_5,3c:1e:04:07:2a:ff,-85,48,32.17135803478369,34.81168874408503,31.090525572576983,2017-12-1T10:50:35Z
stephane,00:24:2b:cf:13:21,-82,1,32.170210435825304,34.81109193815903,37.126482555376896,2017-12-1T10:50:53Z
HOTBOX-4D4E,00:78:9e:fb:1e:09,-91,1,32.170053389171805,34.81099874038432,30.62659341727973,2017-12-1T10:50:56Z
oved-main,74:da:39:54:b8:1d,-83,6,32.16954359231113,34.81078684756954,28.63350445120207,2017-12-1T10:51:2Z
Lili,c4:12:f5:f9:5c:7c,-86,11,32.169473141765764,34.810768158985404,35.90922172480734,2017-12-1T10:51:8Z
Liliup,74:da:38:c3:12:45,-88,2,32.16947867872725,34.810769280616654,34.239296357382585,2017-12-1T10:51:8Z
Alpha125,10:fe:ed:74:fc:46,-90,1,32.16948153248338,34.81076985870665,33.37861496261434,2017-12-1T10:51:8Z
spielman,7c:b7:33:2b:c4:52,-81,1,32.16935940800852,34.81072496254775,29.922548673825318,2017-12-1T10:51:20Z
evanson,7c:03:4c:fe:f6:68,-93,1,32.16935940800851,34.810724962547745,29.763062983319177,2017-12-1T10:51:56Z
Jamcanup,74:da:38:c3:0d:6b,-87,2,32.16917019230133,34.8106650271149,28.810367981340118,2017-12-1T10:55:50Z
Jamcandown,74:da:38:b6:f6:c9,-89,4,32.16917019230134,34.81066502711491,28.810367981340118,2017-12-1T10:55:50Z
edimax_2.4G_ruty,74:da:38:d3:bb:81,-80,2,32.16917019230133,34.8106650271149,28.773555043061783,2017-12-1T10:55:56Z
iFOREX,f8:d1:11:b1:92:93,-91,6,32.168881406149175,34.81057058716543,27.5643827071327,2017-12-1T10:56:58Z
