Time,ID,LAT,LON,ALT,#WIFI NETWORKS,SSID1,MAC1,SIGNAL1,FREQUENCY1,SSID2,MAC2,SIGNAL2,FREQUENCY2,SSID3,MAC3,SIGNAL3,FREQUENCY3,SSID4,MAC4,SIGNAL4,FREQUENCY4,SSID5,MAC5,SIGNAL5,FREQUENCY5,SSID6,MAC6,SIGNAL6,FREQUENCY6,SSID7,MAC7,SIGNAL7,FREQUENCY7,SSID8,MAC8,SIGNAL8,FREQUENCY8,SSID9,MAC9,SIGNAL9,FREQUENCY9,SSID10,MAC10,SIGNAL10,FREQUENCY10,
2017-12-3T8:53:8Z,Lenovo PB2-690Y,32.10487307,35.21134308,692.0,1,Ariel_University,1c:b9:c4:15:44:58,-88,11
2017-12-3T8:53:24Z,Lenovo PB2-690Y,32.1050222,35.21107852,689.0,2,Ariel_University,1c:b9:c4:15:44:58,-77,11, Ariel_University,1c:b9:c4:16:2d:e8,-88,11
2017-12-3T8:53:27Z,Lenovo PB2-690Y,32.10503208,35.21092655,687.0,1,Ariel_University,1c:b9:c4:15:25:48,-88,1
2017-12-3T8:53:33Z,Lenovo PB2-690Y,32.10495375,35.21060853,686.0,1,Ariel_University,1c:b9:c4:16:05:38,-90,11
2017-12-3T8:53:36Z,Lenovo PB2-690Y,32.10490203,35.21044203,686.0,5,Ariel_University,1c:b9:c4:16:05:38,-82,11, Ariel_University,1c:b9:c4:16:2d:e8,-83,11, yosh,00:11:6b:11:7e:0c,-84,1, Ariel_University,1c:b9:c4:15:44:88,-88,6, Ariel_University,1c:b9:c4:15:ed:48,-89,1
2017-12-3T8:53:39Z,Lenovo PB2-690Y,32.1048406,35.21025994,688.0,8,outsense,c2:6c:ac:a0:7b:4d,-80,11, Guest,a2:6c:ac:a0:7b:4d,-82,11, shapedo,c2:6c:ac:9f:fb:1f,-82,1, Ariel_University,1c:b9:c4:16:2b:e8,-83,6, EVE,90:6c:ac:a0:7b:4d,-83,11, Ariel_University,1c:b9:c4:15:42:68,-86,11, Ariel_University,1c:b9:c4:15:41:78,-90,1, Ariel_University,1c:b9:c4:14:2b:c8,-90,6
2017-12-3T8:53:42Z,Lenovo PB2-690Y,32.10475343,35.21007474,689.0,7,Guest,a2:6c:ac:a0:7b:4d,-71,11, outsense,c2:6c:ac:a0:7b:4d,-72,11, Ariel_University,1c:b9:c4:16:05:38,-75,11, Ariel_University,1c:b9:c4:15:44:58,-79,11, Ariel_University,1c:b9:c4:16:05:78,-86,6, Afikim_Wifi,00:1a:dd:f5:df:c5,-87,6, TP-LINK_ADD150,74:ea:3a:ad:d1:50,-88,4
2017-12-3T8:53:45Z,Lenovo PB2-690Y,32.10466627,35.20990936,687.0,8,outsense,c2:6c:ac:a0:7b:4d,-67,11, EVE,90:6c:ac:a0:7b:4d,-69,11, Guest,90:6c:ac:a0:60:4d,-69,1, incentive2,a2:6c:ac:a0:60:4d,-70,1, DIRECT-B1-HP DeskJet 3830 series,70:5a:0f:57:04:17,-74,11, Ariel_University,1c:b9:c4:16:05:78,-80,6, Ariel_University,1c:b9:c4:15:25:48,-80,1, ,1c:b9:c4:96:05:37,-83,36
2017-12-3T8:53:48Z,Lenovo PB2-690Y,32.10457483,35.20975804,687.0,2,TP-LINK_ADD150,74:ea:3a:ad:d1:50,-69,4, Ariel_University,1c:b9:c4:15:23:58,-85,6
2017-12-3T8:53:51Z,Lenovo PB2-690Y,32.10448173,35.20960715,687.0,2,Ariel_University,24:79:2a:2c:5b:d8,-78,1, CliClap,90:6c:ac:9f:f1:c5,-82,2
2017-12-3T8:53:54Z,Lenovo PB2-690Y,32.10440239,35.20946023,687.0,3,artsim,a2:6c:ac:a0:18:29,-80,6, Ariel_University,1c:b9:c4:16:1d:78,-83,1, Ariel_University,1c:b9:c4:16:cc:d8,-92,1
2017-12-3T8:53:57Z,Lenovo PB2-690Y,32.10430866,35.20932755,687.0,1,Ariel_University,1c:b9:c4:16:2d:e8,-91,11
2017-12-3T8:54:0Z,Lenovo PB2-690Y,32.10419361,35.20917533,685.0,7,Ariel_University,ec:8c:a2:26:d3:68,-64,11, Ariel_University,1c:b9:c4:15:1c:b8,-81,1, Ariel_University,1c:b9:c4:16:cc:d8,-82,1, shapedo,c2:6c:ac:9f:fb:1f,-83,1, Ariel_University,ec:8c:a2:26:b0:e8,-86,6, ,00:02:6f:8e:64:67,-91,1, paysday,b2:6c:ac:9f:f1:c5,-92,2
2017-12-3T8:54:3Z,Lenovo PB2-690Y,32.10406321,35.20902709,685.0,8,sinusafe,b2:6c:ac:a0:3d:eb,-75,3, Ariel_University,1c:b9:c4:16:05:38,-76,11, Ariel_University,1c:b9:c4:16:cc:d8,-76,1, Ariel_University,1c:b9:c4:16:28:e8,-76,1, magneto,b2:6c:ac:a0:7b:4d,-78,11, paysday,b2:6c:ac:9f:f1:c5,-82,2, Ariel_University,1c:b9:c4:15:fd:48,-84,1, Ariel_University,8c:0c:90:2e:16:88,-84,11
