12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.209787586919965,32.10298354033373,705.4296064107905,3,IT-MNG,1c:b9:c4:15:ed:b8,-81,1,  ,8c:0c:90:ae:16:83,-86,11, Ariel_University,1c:b9:c4:16:ed:3c,-91,44
12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.20984217371221,32.103879235046676,694.7033652389599,8,IT-MNG,1c:b9:c4:15:ed:b8,-73,1, IT-MNG,1c:b9:c4:15:ed:bc,-79,48,  ,1c:b9:c4:96:ed:47,-80,36, Ariel_University,1c:b9:c4:16:e5:a8,-85,6,  ,8c:0c:90:6e:16:88,-87,11,  ,1c:b9:c4:95:1c:b7,-88,36, Ariel_University,1c:b9:c4:16:28:ec,-88,36,  ,1c:b9:c4:96:28:e7,-89,36
12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.20900666306422,32.1040446502091,691.7368667653953,7,Ariel_University,1c:b9:c4:16:ed:48,-57,6, IT-MNG,1c:b9:c4:15:ed:bc,-65,48,  ,1c:b9:c4:95:ed:b7,-65,48, Ariel_University,1c:b9:c4:16:ed:4c,-68,36, IT-MNG,1c:b9:c4:15:ed:b8,-68,1, Ariel_University,1c:b9:c4:16:28:e8,-88,1, Ariel_University,8c:0c:90:2e:16:88,-89,11
12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.20842833306737,32.10294504937444,700.5394507693284,1,IT-MNG,1c:b9:c4:15:ed:bc,-59,48
12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.20920543353396,32.10372378035043,701.030301945831,2,Ariel_University,8c:0c:90:2e:16:88,-80,11,  ,8c:0c:90:6e:16:88,-82,11
12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.2098166258601,32.10344356054489,704.3176689000184,6, ,8c:0c:90:ae:16:83,-69,11, Ariel_University,1c:b9:c4:15:1c:b8,-70,1, Ariel_University,8c:0c:90:2e:16:88,-70,11,  ,8c:0c:90:6e:16:88,-71,11, Ariel_University,1c:b9:c4:15:1c:bc,-77,36, DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,-80,6
12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.20979784208113,32.10347204514182,704.0413460345293,4,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,-69,6,  ,1c:b9:c4:95:1c:b7,-82,36, Ariel_University,1c:b9:c4:14:2b:8c,-88,44, Onicom,c0:4a:00:71:ee:ee,-90,9
12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.209299078451984,32.10392811744276,702.5989152400616,5,DIRECT-61-HP DeskJet 3630 series,30:e1:71:0d:e0:63,-62,6,  ,8c:0c:90:6e:16:88,-65,11, Ariel_University,1c:b9:c4:16:e5:ac,-83,36, Ariel_University,1c:b9:c4:16:28:ec,-83,36,  ,1c:b9:c4:96:28:e7,-84,36
12-5-17T11:48:0Z,model=SM-G950F_device=dreamlte,35.20915170824608,32.10360473789053,701.9933162524095,2,Ariel_University,8c:0c:90:2e:16:88,-64,11,  ,1c:b9:c4:96:e5:a7,-83,36
12-5-17T11:49:0Z,model=SM-G950F_device=dreamlte,35.20982580666667,32.103455483333335,700.0,6, ,8c:0c:90:ae:16:83,-64,11, Ariel_University,1c:b9:c4:16:e5:a8,-78,6, Ariel_University,1c:b9:c4:14:2b:8c,-82,44,  ,1c:b9:c4:94:2b:87,-83,44,  ,1c:b9:c4:96:f1:57,-87,52, Ariel_University,1c:b9:c4:16:f1:5c,-87,52
12-5-17T11:49:0Z,model=SM-G950F_device=dreamlte,35.20841491078534,32.103365082075165,700.291872115156,2,2.4V1,40:a5:ef:7a:17:f2,-88,1, __ery,14:ae:db:58:0d:6d,-89,11
12-5-17T11:49:0Z,model=SM-G950F_device=dreamlte,35.209065791947104,32.104108894976584,699.0576894757509,4,Ariel_University,1c:b9:c4:16:28:e8,-79,1, Ariel_University,ec:8c:a2:26:d3:68,-87,11, Ariel_University,1c:b9:c4:16:12:e8,-90,1, Ariel_University,1c:b9:c4:16:13:08,-90,11
12-5-17T11:49:0Z,model=SM-G950F_device=dreamlte,35.20819838175526,32.10333164032615,695.4541407549988,3,Ariel_University,8c:0c:90:2e:16:88,-58,11,  ,8c:0c:90:6e:16:88,-60,11, AUC_54_R,00:25:86:cc:00:f8,-91,5
12-5-17T11:49:0Z,model=SM-G950F_device=dreamlte,35.20799012915074,32.10354627931975,694.180058287887,3, ,8c:0c:90:ae:16:83,-59,11, AUC_54_R,00:25:86:cc:00:f8,-84,5, KCG_54,00:25:86:cc:07:b2,-86,2
